journal_id,name,publisher,website,p_issn,e_issn,subject_area,accreditation,scopus_indexed,garuda_indexed,Impact,H5-index,Citations 5yr,Citations
12970,JOURNAL OF Mother and Child Health Concerns,Indonesian Public Health-Observer Information Forum,https://e-jurnal.iphorr.com/index.php/mchc,27984095,27984192,Health,S5Accredited,False,True,"0,79",7,110,110
13212,TOFEDU: The Future of Education Journal,Yayasan Baitil Ashwatul Quran,https://journal.tofedu.or.id/index.php/journal,29638135,29617553,,S5Accredited,False,True,"0,78",8,566,569
10629,Tahkim (Jurnal Peradaban dan Hukum Islam),Universitas Islam Bandung,https://ejournal.unisba.ac.id/index.php/tahkim,25981129,25977962,"Economy, Social",S5Accredited,False,True,"0,78",18,1.126,1.206
11906,Participative Journal (PJ) : Jurnal Pengabdian Pada Masyarakat,Universitas Islam Negeri Mataram,https://jurnal.jurmat.com/index.php/pj,27765954,27762971,,S5Accredited,False,True,"0,78",3,54,54
5045,Jurnal Teknologi Pendidikan,Sekolah Pascasarjana Universitas Ibn Khaldun Bogor,http://ejournal.uika-bogor.ac.id/index.php/TEK/index,2302738X,26147785,,S5Accredited,False,True,"0,78",15,977,1.112
11906,Participative Journal (PJ) : Jurnal Pengabdian Pada Masyarakat,Universitas Islam Negeri Mataram,https://jurnal.jurmat.com/index.php/pj,27765954,27762971,,S5Accredited,False,True,"0,78",3,54,54
5681,Tarbiya Islamia: Jurnal Pendidikan dan Keislaman,Prodi Penddikan Agama Islam Universitas Islam Majapahit,http://ejurnal.unim.ac.id/index.php/tarbiya,|,26140527,,S5Accredited,False,True,"0,78",12,635,712
14249,Bahana Pendidikan: Jurnal Pendidikan Sains,Universitas Palangka Raya,https://e-journal.upr.ac.id/index.php/bpjps,27163431,28072154,,S5Accredited,False,True,"0,78",5,77,78
13658,Margin : Journal of Islamic Banking,Universitas Islam Negeri Sulthan Thaha Saifuddin Jambi,https://e-journal.lp2m.uinjambi.ac.id/ojp/index.php/margin,0,29880238,,S5Accredited,False,True,"0,78",7,191,191
12724,caXra: Jurnal Pendidikan Sekolah Dasar,Institut Pendidikan Indonesia,https://journal.institutpendidikan.ac.id/index.php/caxra,27984028,27982036,,S5Accredited,False,True,"0,78",9,489,489
12746,Bayani,Lembaga Pengembangan Al Islam dan Kemuhammadiyahan,https://ejournal.umbandung.ac.id/index.php/bayani,0,27756289,,S5Accredited,False,True,"0,77",8,179,179
9514,Jurnal Kesmas Prima Indonesia,Universitas Prima Indonesia,https://jurnal.unprimdn.ac.id/index.php/JKPI,2355164X,2721110X,,S5Accredited,False,True,"0,77",21,1.793,2.337
8926,Jurnal Geuthee,Geuthee Institute,http://journal.geutheeinstitute.com/index.php/JG,26146096,26146096,,S5Accredited,False,True,"0,77",11,853,872
6134,PSIKOVIDYA,FAKULTAS PSIKOLOGI UNIVERSITAS WISNUWARDHANA MALANG,http://psikovidya.wisnuwardhana.ac.id,08538050,25026925,,S5Accredited,False,False,"0,77",12,490,527
5002,JIPSi : Jurnal Ilmu Politik dan Komunikasi,Fakultas Ilmu Sosial dan Ilmu Politik Universitas Komputer Indonesia,https://ojs.unikom.ac.id/index.php/jipsi/issue/view/212,20861109,25811541,,S5Accredited,False,True,"0,77",20,1.784,2.112
12474,Mimbar Yustitia : Jurnal Hukum dan Hak Asasi Manusia,Universitas Islam Darul Ulum,http://e-jurnal.unisda.ac.id/index.php/mimbar,25804561,2580457X,,S5Accredited,False,True,"0,77",10,410,489
9245,Brahmana : Jurnal Penerapan Kecerdasan Buatan,Sekolah Tinggi Ilmu Komputer Tunas Bangsa,https://tunasbangsa.ac.id/pkm/index.php/brahmana,0,27159906,"Science, Education, Engineering",S5Accredited,False,True,"0,77",11,575,587
4135,Biocelebes,Jurusan Biologi Fakultas Matematika Dan Ilmu Pengetahuan Alam Universitas Tadulako,https://bestjournal.untad.ac.id/index.php/Biocelebes,|,25805991,Agriculture,S5Accredited,False,True,"0,76",16,963,1.368
13040,Indonesian Financial Review,YAYASAN PENDIDIKAN PENELITIAN DAN PENGABDIAN AL AMSI,https://ypppal-amsi.or.id/penelitian/index.php/IFR,0,28073886,,S5Accredited,False,True,"0,76",4,110,110
14529,Jurnal Pendidikan dan Perhotelan,Universitas Negeri Jakarta,http://journal.unj.ac.id/unj/index.php/jpp,0,28078861,,S5Accredited,False,True,"0,76",7,186,187
14893,"International Journal on Advanced Technology, Engineering, and Information System (IJATEIS)",Transpublika Publisher,http://ojs.transpublika.com/index.php/IJATEIS,0,28285425,,S5Accredited,False,True,"0,76",9,356,356
14323,Journal of Economics and Public Health,Global Health Science Group,https://jurnal.globalhealthscience.com/index.php/JEPH,28285352,28285026,,S5Accredited,False,True,"0,76",11,1.184,1.275
12071,Jurnal Teknik Sipil Macca,Universitas Muslim Indonesia,https://jurnal.ft.umi.ac.id/index.php/jtsm,25410148,27209199,,S5Accredited,False,True,"0,76",11,545,549
13749,EDUCTUM: Journal Research,Lembaga Riset Mutiara Akbar,https://jurnal.larisma.or.id/index.php/EJR,0,29634385,,S5Accredited,False,True,"0,76",5,146,148
5759,MONSU'ANI TANO Jurnal Pengabdian Masyarakat,Lembaga Penelitian Pengembangan dan Pengabdian Pada Masyarakat Universitas Muhammadiyah Luwuk,http://lonsuit.unismuhluwuk.ac.id/index.php/monsuan/index,26204347,26155737,,S5Accredited,False,True,"0,76",14,807,826
13989,JURNAL KESEHATAN YAMASI MAKASSAR,Akademi Farmasi Yamasi Makassar,https://jurnal.yamasi.ac.id/index.php/Jurkes,25488279,28091876,,S5Accredited,False,True,"0,75",9,344,359
15338,Student Journal of Guidance and Counseling,Universitas Negeri Gorontalo,https://ejournal-fip-ung.ac.id/ojs/index.php/sjgc,0,28289129,,S5Accredited,False,True,"0,75",6,157,157
6665,JURNAL DOPPLER,PRODI KEBIDANAN UNIVERSITAS PAHLAWAN TUANKU TAMBUSAI,https://journal.universitaspahlawan.ac.id/index.php/doppler/index,|,25803123,,S5Accredited,False,True,"0,75",16,1.134,1.246
13240,Jurnal Afiat : Kesehatan dan Anak,Universitas Islam As-Syafiiyah,https://uia.e-journal.id/afiat,24776408,26560046,,S5Accredited,False,True,"0,75",10,429,441
14900,Jurnal Historica,Universitas Jember,https://jurnal.unej.ac.id/index.php/JHIS/about,22524673,29649269,,S5Accredited,False,True,"0,75",9,460,537
10510,Partner,Politeknik Pertanian Negeri Kupang,https://jurnal.politanikoe.ac.id/index.php/jp,08526877,25273981,"Health, Science, Agriculture, Social",S5Accredited,False,True,"0,75",13,1.276,1.577
14338,Al Hakam: The Indonesian Journal Of Islamic Family Law And Gender Issues,Universitas Al-Hikmah Indonesia,https://journal.uaindonesia.ac.id/index.php/alhakam,0,27763404,,S5Accredited,False,True,"0,75",7,212,214
10022,"Journal of Economic, Accounting and Management Science (JEAMS)",Universitas Merdeka Surabaya,http://jeams.unmerbaya.ac.id/index.php/jeams,26860678,26859696,,S5Accredited,False,True,"0,75",5,122,122
10326,Jurnal Teknik Sipil Giratory Upgris,Universitas PGRI Semarang,http://journal.upgris.ac.id/index.php/jtsgu,26217864,27164969,Engineering,S5Accredited,False,True,"0,75",4,100,100
10022,"Journal of Economic, Accounting and Management Science (JEAMS)",Universitas Merdeka Surabaya,http://jeams.unmerbaya.ac.id/index.php/jeams,26860678,26859696,,S5Accredited,False,True,"0,75",5,122,122
13847,Kiwari,Universitas Tarumanagara,https://journal.untar.ac.id/index.php/Kiwari,0,28278763,,S5Accredited,False,True,"0,75",11,726,729
9138,Teknika Sains : Jurnal Ilmu Teknik,Universitas Sang Bumi Ruwa Jurai,https://jurnal.saburai.id/index.php/teknik,25486403,25486411,,S5Accredited,False,True,"0,74",11,399,423
10128,Islamika Granada,Granada El-Fath,http://penelitimuda.com/index.php/IG,27234142,27234150,,S5Accredited,False,True,"0,74",7,658,713
12904,Jurnal Kalacakra,Universitas Tidar,https://jurnal.untidar.ac.id/index.php/kalacakra,27237389,27237397,,S5Accredited,False,True,"0,74",10,540,543
12232,Siginjai: Jurnal Sejarah,Universitas Jambi,https://online-journal.unja.ac.id/siginjai,27979520,27979059,"Religion, Humanities, Social",S5Accredited,False,True,"0,74",6,161,161
14127,"Jurnal Manajemen, Akuntansi, Ekonomi",CV Era Digital Nusantara,https://jurnal.erapublikasi.id/index.php/JMAE,0,28287770,,S5Accredited,False,True,"0,74",7,283,283
14668,Sepakat : Sesi Pengabdian Kepada Masyarakat,"INTERNATIONAL PENELITI EKONOMI, SOSIAL, DAN TEKNOLOGI",https://ejournal.aissrd.org/index.php/sepakat,0,2686441X,,S5Accredited,False,True,"0,74",3,52,52
4734,Jurnal Dedikasi Masyarakat,Pusat Pengembangan Publikasi dan Hak Kekayaan Intelektual Universitas Muhammadiyah Parepare,https://jurnalpertanianumpar.com/index.php/jdm,|,25988018,,S5Accredited,False,True,"0,74",12,573,623
15274,Jurnal Pendidikan Amartha,CV. Rayyan Dwi Bharata,https://rayyanjurnal.com/index.php/jpa,29647916,29641675,,S5Accredited,False,True,"0,73",7,196,196
15274,Jurnal Pendidikan Amartha,CV. Rayyan Dwi Bharata,https://rayyanjurnal.com/index.php/jpa,29647916,29641675,,S5Accredited,False,True,"0,73",7,196,196
8714,"AL-I'Jaz : Jurnal Studi Al-Qurâan, Falsafah dan Isu Keislaman",Sekolah Tinggi Ilmu Al-Quran dan Sains Al-Ishlah,https://jurnal.stiqsi.ac.id/index.php/AlIJaz,27221652,27211347,,S5Accredited,False,True,"0,73",9,594,602
5892,Jurnal Ilmiah Informatika,Teknik Informatika Universitas Putera Batam,http://ejournal.upbatam.ac.id/index.php/jif,|,26151049,,S5Accredited,False,True,"0,73",16,955,1.087
13651,Jurnal Teknologi Kimia Mineral,Politeknik ATI Makassar,https://journal.atim.ac.id/index.php/jtkm,2829923X,2829923X,,S5Accredited,False,True,"0,73",4,99,99
10421,MAJALAH ILMIAH METHODA,Universitas Methodist Indonesia,https://ejurnal.methodist.ac.id/index.php/methoda,20889534,26566931,,S5Accredited,False,True,"0,73",11,711,777
12636,Nusantara Hasana Journal,Yayasan Nusantara Hasana Berdikari,https://nusantarahasanajournal.com/index.php/nhj,0,27981428,,S5Accredited,False,True,"0,73",18,2.751,2.758
12075,"Jurnal Riset Perbankan, Manajemen dan Akuntansi",Perbanas Institute Jakarta,https://jrpma.sps-perbanas.ac.id/index.php/jrpma,0,25416669,,S5Accredited,False,True,"0,73",8,635,748
7273,Jurnal Pembelajaran Inovatif,Universitas Negeri Jakarta,http://journal.unj.ac.id/unj/index.php/jpi,|,26219018,,S5Accredited,False,True,"0,73",10,692,753
10595,Serunai : Jurnal Ilmiah Ilmu Pendidikan,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Budidaya Binjai,http://ejournal.stkipbudidaya.ac.id/index.php/ja,25280775,26212676,,S5Accredited,False,True,"0,73",14,1.194,1.238
8505,Jurnal MID-Z (Midwivery Zigot) Jurnal Ilmiah Kebidanan,Universitas Islam Jember,http://ejurnal.uij.ac.id/index.php/JM,26568586,26217015,,S5Accredited,False,True,"0,72",7,263,270
4912,Phinisi Integration Review,program studi Pendidikan Ilmu Pengetahuan Sosial (IPS) Program Pascasarjana Universitas Negeri Makassar,http://ojs.unm.ac.id/pir/issue/archive,26142325,26142317,,S5Accredited,False,True,"0,72",13,906,912
12292,Contemporary Journal on Business and Accounting,Institut Transparansi dan Akuntabilitas Publik,https://journal.inspiring.or.id/cjba,27770877,27768996,,S5Accredited,False,True,"0,72",4,95,119
9736,JECIE (Journal of Early Childhood and Inclusive Education),Universitas PGRI Argopuro Jember,https://jurnal.ikipjember.ac.id/index.php/JECIE,26144387,25992759,,S5Accredited,False,True,"0,72",15,834,853
3670,JURNAL KAJIAN TEKNIK ELEKTRO,Program Studi Teknik Elektro Universitas 17 Agustus 1945 Jakarta,http://journal.uta45jakarta.ac.id/index.php/JKTE,24069655,25028464,"Science, Engineering",S5Accredited,False,True,"0,72",12,588,696
10465,Mitra Akademia: Jurnal Pengabdian Masyarakat,Politeknik Negeri Jakarta,http://jurnal.pnj.ac.id/index.php/mak,26572109,26848422,,S5Accredited,False,True,"0,72",6,204,210
13178,Buletin Abdi Masyarakat (BAM),UNIVERSITAS YPPI REMBANG,http://journal.uyr.ac.id/index.php/bam,27463354,27749908,,S5Accredited,False,True,"0,72",6,220,220
10802,Jurnal Abdi Panca Marga,Lembaga Penelitian dan Pengabdian Masyarakat Universitas Panca Marga Probolinggo,https://ejournal.upm.ac.id/index.php/abdipancamarga,15991938,27464105,"Religion, Economy, Humanities, Science, Education, Agriculture, Social, Engineering",S5Accredited,False,True,"0,72",12,527,547
6722,Rawa Sains: Jurnal Sains STIPER Amuntai,LPPM Sekolah Tinggi Ilmu Pertanian Amuntai,https://rawasains.stiperamuntai.ac.id/rs/index.php/rs,23546379,26863510,Agriculture,S5Accredited,False,True,"0,72",9,477,492
7449,BBM (Buletin Bisnis & Manajemen),Sekolah Tinggi Ilmu Ekonomi YPPI Rembang,http://journal.uyr.ac.id/index.php/BBM,2442885X,26566028,,S5Accredited,False,True,"0,72",15,1.049,1.233
13114,Jurnal Teknologi dan Riset Terapan (JATRA),Politeknik Negeri Batam,https://jurnal.polibatam.ac.id/index.php/JATRA,26854910,26854910,,S5Accredited,False,True,"0,71",7,259,271
13103,Synergy and Society Service,Universitas Triatma Mulya,http://save.triatmamulya.ac.id/index.php/save,0,27980812,,S5Accredited,False,True,"0,71",4,78,78
14154,Jurnal Psimawa : Diskursus Ilmu Psikologi dan Pendidikan,Universitas Teknologi Sumbawa,http://jurnal.uts.ac.id/index.php/PSIMAWA,27212068,26865386,,S5Accredited,False,True,"0,71",14,608,624
15304,12 Waiheru,Balai Diklat Keagamaan Ambon,https://journal.bdkambon-kemenag.id/index.php/12waiheru,2477135X,28084098,,S5Accredited,False,True,"0,71",4,103,103
13114,Jurnal Teknologi dan Riset Terapan (JATRA),Politeknik Negeri Batam,https://jurnal.polibatam.ac.id/index.php/JATRA,26854910,26854910,,S5Accredited,False,True,"0,71",7,259,271
14281,Jurnal Riset Ilmu Akuntansi,Universitas Flores,https://e-journal.uniflor.ac.id/index.php/jria,0,27987434,Economy,S5Accredited,False,True,"0,71",5,126,133
12644,Journal of Biological Science and Education,Universitas Sembilanbelas November Kolaka,http://usnsj.id/index.php/biology,27236838,27210804,,S5Accredited,False,True,"0,71",4,57,58
14355,Mutaallim: Jurnal Pendidikan Agama Islam,Universitas Islam Negeri Maulana Malik Ibrahim Malang,https://urj.uin-malang.ac.id/index.php/mjpai,0,28286227,,S5Accredited,False,True,"0,71",8,183,183
17165,EXCELLENT HEALTH JOURNAL,Yayasan Almahmudi Bin Dahlan,https://excellent-health.id/index.php/excellent,0,29854822,Health,S5Accredited,False,True,"0,71",5,150,151
11541,Jurnal Buana Farma,Universitas Buana Perjuangan Karawang,http://journal.ubpkarawang.ac.id/mahasiswa/index.php/buanafarma,0,27972100,,S5Accredited,False,True,"0,71",11,627,630
7340,Jurnal Pengabdian Masyarakat Khatulistiwa,STKIP Persada Khatulistiwa Sintang,http://jurnal.stkippersada.ac.id/jurnal/index.php/JPMK,|,26205300,,S5Accredited,False,True,"0,71",10,433,447
13929,Indonesian Journal Education,Lembaga Riset Mutiara Akbar,https://jurnal.larisma.or.id/index.php/IJE,0,29625513,,S5Accredited,False,True,"0,71",5,96,97
4483,Journal of Public Administration and Local Governance,Jurusan Administrasi Negara FISIP Universitas Tidar,http://jurnal.untidar.ac.id/index.php/publicadminis/issue/archive,26144433,26144441,,S5Accredited,False,True,"0,70",10,529,573
10473,Movere Journal,Sekolah Tinggi Ilmu Ekonomi Tri Dharma Nusantara,https://ojs.stie-tdn.ac.id/index.php/MV,0,26562790,,S5Accredited,False,True,"0,70",10,653,682
12840,International Journal of Biology Education Towards Sustainable Development,Gemilang Maju Publikasi Ilmiah (GMPI),https://journal.gmpionline.com/index.php/ijbetsd,0,28095073,,S5Accredited,False,True,"0,70",7,142,143
10114,Jurnal Ilmu Budaya,Universitas Lancang Kuning,https://journal.unilak.ac.id/index.php/jib,25407651,18298338,,S5Accredited,False,True,"0,70",12,1.549,1.685
11385,"Masyrif : Jurnal Ekonomi, Bisnis dan Manajemen",Fakultas Ekonomi dan Bisnis Islam Institut Dirosat Islamiyah Al-Amien Prenduan Sumenep,https://ejournal.idia.ac.id/index.php/masyrif,0,27752747,,S5Accredited,False,True,"0,70",8,294,302
4959,Humani (Hukum dan Masyarakat Madani),Universitas Semarang,http://journals.usm.ac.id/index.php/humani,14113066,25808516,,S5Accredited,False,True,"0,70",15,747,836
14892,Jimma : Jurnal Ilmiah Manajemen Muhammadiyah Aceh,Universitas Muhammadiyah Aceh,https://jimma.unmuha.ac.id/index.php/jimma,20880588,27165094,,S5Accredited,False,True,"0,70",8,272,283
16389,Journal of Community Empowerment for Multidisciplinary (JCEMTY),KHD Production,https://journalkhd.com/ojs/index.php/jcemty,29875072,29875080,"Health, Education, Agriculture, Social, Engineering",S5Accredited,False,True,"0,70",5,71,71
8475,Jurnal Ilmiah Psyche,Universitas Bina Darma,http://journal.binadarma.ac.id/index.php/jurnalpsyche/issue/view/94,02163985,26558505,,S5Accredited,False,True,"0,69",13,716,1.249
15134,International Journal of Health Science (IJHS),Politeknik Pratama Purwokerto,https://ejurnal.politeknikpratama.ac.id/index.php/ijhs,2827959X,28279603,,S5Accredited,False,True,"0,69",6,153,154
14770,Student Journal of Early Childhood Education,Universitas Negeri Gorontalo,https://ejournal-fip-ung.ac.id/ojs/index.php/SJECE,0,28099168,,S5Accredited,False,True,"0,69",6,112,112
11962,Jurnal Ilmiah JKA (Jurnal Kesehatan Aeromedika),Politeknik Kesehatan TNI AU Ciumbuleuit,http://jurnal.poltekestniau.ac.id/jka,24769517,24769525,,S5Accredited,False,True,"0,69",13,648,663
12384,Jurnal VORTEKS,Universitas Al Azhar Medan,http://jurnal.alazhar-university.ac.id/index.php/vorteks,27469778,2746976X,,S5Accredited,False,True,"0,69",7,243,245
11075,Repertoar Journal,Universitas Negeri Surabaya,https://journal.unesa.ac.id/index.php/Repertoar,0,27461718,,S5Accredited,False,True,"0,69",7,344,347
7873,"JOURNAL OF INDONESIAN TROPICAL FISHERIES (JOINT-FISH) : Jurnal Akuakultur, Teknologi Dan Manajemen Perikanan Tangkap, Ilmu Kelautan",Universitas Muslim Indonesia,http://jurnal.fpik.umi.ac.id/index.php/JOINT-FISH,26554461,26555883,,S5Accredited,False,True,"0,69",4,94,94
3709,Jurnal Script,Universitas AKPRIND Indonesia,https://ejournal.akprind.ac.id/index.php/script,0,23386304,Education,S5Accredited,False,True,"0,68",10,447,585
13232,Randwick International of Education and Linguistics,Randwick International Research and Analysis Institute,http://www.randwickresearch.com/index.php/rielsj,27232441,27232433,,S5Accredited,False,True,"0,68",14,1.115,1.144
13367,Anoa: Journal of Animal Husbandry,Universitas Islam Negeri Alauddin Makassar,https://journal.uin-alauddin.ac.id/index.php/anoa,28294327,28293207,,S5Accredited,False,True,"0,68",6,146,146
12478,Cerdika: Jurnal Ilmiah Indonesia,CV. Publikasi Indonesia,https://cerdika.publikasiindonesia.id/index.php/cerdika,27746291,27746534,"Economy, Humanities, Health, Education, Social",S5Accredited,False,True,"0,68",24,3.806,3.829
9213,ARITMATIKA: Jurnal Riset Pendidikan Matematika,UNIVERSITAS ISLAM NEGERI KIAI HAJI ACHMAD SIDDIQ JEMBER,https://aritmatika.iain-jember.ac.id/index.php/arm/about,27230627,27231046,,S5Accredited,False,True,"0,68",8,247,248
11507,Jurnal Ekbis (Ekonomi & Bisnis),Politeknik Piksi Ganesha,https://journal.piksi.ac.id/index.php/EKBIS,23391839,27224082,"Economy, Science, Education, Social",S5Accredited,False,True,"0,67",8,242,244
9516,Masker Medika,IKesT Muhammadiyah Palembang,https://jmm.ikestmp.ac.id/index.php/maskermedika,23018631,26548658,,S5Accredited,False,True,"0,67",15,1.438,1.603
13155,YASIN: Jurnal Pendidikan dan Sosial Budaya,Lembaga Yasin AlSys,https://ejournal.yasin-alsys.org/index.php/yasin,28082346,28081854,,S5Accredited,False,True,"0,67",15,880,883
8647,TAQNIN: Jurnal Syariah dan Hukum,Universitas Islam Negeri Sumatera Utara,http://jurnal.uinsu.ac.id/index.php/taqnin,|,2685399X,,S5Accredited,False,False,"0,67",5,103,104
11892,Journal of Business Administration (JBA),Politeknik Negeri Ujung Pandang,http://jurnal.poliupg.ac.id/index.php/jba,27751279,27752186,,S5Accredited,False,True,"0,67",8,298,298
13205,JURNAL FIRNAS,Universitas Muhammadiyah Metro,https://scholar.ummetro.ac.id/index.php/firnas,2722077X,27222144,,S5Accredited,False,True,"0,67",14,1.088,1.294
